tweet,keyword,date,user,source,tweet_id,url
@nayrbdier You are meaning the racist Bloomberg policies?,bloomberg,2020-02-16 15:17:32,JohnKleinRegina,Twitter for Android,1229062259420233728,https://twitter.com/statuses/1229062259420233728
Biden targets Sanderss gun votes in remarks near Las Vegas mass shooting | TheHill - The Hill,"biden, sanders",2020-02-16 15:17:32,LasVegasReport,dlvr.it,1229062261768998912,https://twitter.com/statuses/1229062261768998912
"In case you are wondering what Ms. Abrams is doing with ""all that money from bloomberg"":",bloomberg,2020-02-16 15:17:32,Jankowski60,Twitter Web App,1229062261819543553,https://twitter.com/statuses/1229062261819543553
Sure the media bias against senator Sanders is just a conspiracy. Sure.,sanders,2020-02-16 15:17:33,DevonDiMarco1,Twitter for Android,1229062263694295042,https://twitter.com/statuses/1229062263694295042
Why Joe Biden needs ‘a political miracle’ to stay in the race to face Trump - The Guardian,biden,2020-02-16 15:17:33,I_Am_NeJi,dlvr.it,1229062263924871168,https://twitter.com/statuses/1229062263924871168
"@SketcherGal17 I call him ""take it up the"" buttigieg

Sorry",buttigieg,2020-02-16 15:17:33,MILITARYMOM171,Twitter for Android,1229062264277389313,https://twitter.com/statuses/1229062264277389313
It’s so sad the spectacle that is Joe Biden’s campaign,biden,2020-02-16 15:17:33,urockradionet,Twitter for iPhone,1229062264579403776,https://twitter.com/statuses/1229062264579403776
If Bloomberg picks @AndersonCooper as his running mate it would be a Mini/Cooper ticket,bloomberg,2020-02-16 15:17:33,AJRDale,Twitter for iPhone,1229062266068201473,https://twitter.com/statuses/1229062266068201473
Did You Know? Buttigieg and Husband Plan to Have Children While in The White House,buttigieg,2020-02-16 15:17:33,trending27,Twitter Web Client,1229062266227695618,https://twitter.com/statuses/1229062266227695618
Poor @TimOBrien getting gutted for Bloomberg policies and statements by Disabilities advocate and everyone on Joy Reid right now.  Tim is a really good guy and it is less than authentic to have to watch him defending a billionaire w/ baggage just to try and save US.  Really sad.,bloomberg,2020-02-16 15:17:34,queenadalite,Twitter Web App,1229062270128402433,https://twitter.com/statuses/1229062270128402433
"@agraybee If anything, Bloombergs history makes it *harder* for him to push Dems toward more racist policies than someone without that baggage.",bloomberg,2020-02-16 15:17:36,johnlk_80,Twitter for Android,1229062276117909511,https://twitter.com/statuses/1229062276117909511
"@mpmacal Mica, are you saying there is no corruption in Ukraine by Biden, Pelosi, and Kerry? Where your genius analysis of proof about Russia collusion? Don’t forget Zero had a wingman named holder.",biden,2020-02-16 15:17:36,PHopperson,Twitter for iPad,1229062276075937796,https://twitter.com/statuses/1229062276075937796
Congratulations to our Varsity Color Guard! They placed 1st place yesterday in WGI Scholastic A Semi-Finals at Warren Central.  They’re competing today at Avon in WGI Finals!,warren,2020-02-16 15:17:36,FCBandBooster,Twitter for iPhone,1229062276755443712,https://twitter.com/statuses/1229062276755443712
Not a mad Bloomberg fan but this is amazing! @sarahkatejoffe #DemocraticPrimary,bloomberg,2020-02-16 15:17:36,MDJkiwi,Twitter for iPhone,1229062277854310400,https://twitter.com/statuses/1229062277854310400
"I was meditating w/my Guides last night over the Bloomberg stop & frisk debacle. We 
determined being P.C. does not always allow us to be honest w/ourselves so we can solve problems in an authentic way that promotes real change...we skirt problems vs bring them to the table...",bloomberg,2020-02-16 15:17:36,lchristinep,Twitter for Android,1229062279087284224,https://twitter.com/statuses/1229062279087284224
"We see this as a chance for Mike Bloomberg to redeem himself, all while real solutions for real problems are  manifested along with supporting dreams, hopes, aspirations & opportunities for the long oppressed & their ability to prosper. This is the Universe in action...",bloomberg,2020-02-16 15:17:37,lchristinep,Twitter for Android,1229062283659100161,https://twitter.com/statuses/1229062283659100161
@RepBobbyRush you were bought by #Bloomberg it’s sad to say helping the man that will turn his back on black and brown ppl you need to vacate your seat 💯,"bloomberg, #bloomberg",2020-02-16 15:17:38,eRn_mY_dOlLaRs,Twitter for iPhone,1229062284498128897,https://twitter.com/statuses/1229062284498128897
"Bloomberg is savage AF, and I LOVE IT!

👇🏼👇🏼",bloomberg,2020-02-16 15:17:39,jankybrain,Twitter for iPhone,1229062288767844352,https://twitter.com/statuses/1229062288767844352
@BillKristol DEMOCRATS - Y E S.                     Bernie Sanders -   NO,sanders,2020-02-16 15:17:39,johndow69439840,Twitter for iPhone,1229062289036369922,https://twitter.com/statuses/1229062289036369922
I’m only watching this Bloomberg discussion because Elizabeth Warren is about to come on and snatch all the weaves and shut this shit down.,"warren, bloomberg",2020-02-16 15:17:39,NotoriousJ_A_N,Twitter for iPhone,1229062289468395524,https://twitter.com/statuses/1229062289468395524
@thehill Bloomberg removed styrofoam from NYC fast food for our environment,bloomberg,2020-02-16 15:17:39,700MHz,Twitter for iPhone,1229062292215599104,https://twitter.com/statuses/1229062292215599104
#amjoy If Bloomberg gets the presidentcy he will not be so quick to change #Trump policies especially those policies that affect black and brown people. I look at his record as mayor and I am so not impressed,bloomberg,2020-02-16 15:17:40,dapdaddy,Twitter Web App,1229062293985669125,https://twitter.com/statuses/1229062293985669125
"""...they had beautiful chandeliers, it was a very effective system."" - pro working class Bernie Sanders on the Soviet Union.",sanders,2020-02-16 15:17:40,bounceaccount,Twitter Web Client,1229062294656647168,https://twitter.com/statuses/1229062294656647168
Trump really hates Biden,biden,2020-02-16 15:17:40,toddntucker,Twitter for Android,1229062295331987456,https://twitter.com/statuses/1229062295331987456
@Magda10Maggie That Bloomberg. He is a funny guy!,bloomberg,2020-02-16 15:17:40,RockDad1990,Twitter for Android,1229062295965200386,https://twitter.com/statuses/1229062295965200386
"Is there nothing the Pandercrats will not promise to gain votes and diminish the greatness of America as we know it?

""Flip-Flop: Amy Klobuchar Says English Should Not Be Official Language of U.S.""
 via @BreitbartNews",klobuchar,2020-02-16 15:17:41,dmcgowen1776,Twitter Web Client,1229062298649665537,https://twitter.com/statuses/1229062298649665537
"@BarbraStreisand Not sure I like the idea of another billionaire buying the White House, but Bloomberg does say all the right things. He and Trump have many mutual NY friends, and he says they laugh at Trump, calling him a clown. He is.",bloomberg,2020-02-16 15:17:41,BrianRa10061131,Twitter for iPad,1229062299396251648,https://twitter.com/statuses/1229062299396251648
"Bloomberg reportedly considering Hillary Clinton as his running mate  via @nypost 
OMG!!!!  Mike....A presidential vacation on a ranch, and a heart attack with a pillow over your face. 😆😆😆😆😆👍",bloomberg,2020-02-16 15:17:42,FreedomtruckGA,Twitter for iPhone,1229062303275941890,https://twitter.com/statuses/1229062303275941890
@amjoyshow  What a shit show today.  Trash Bloomberg day.   Very biased reporting and pushing the racist card- all weekend.,bloomberg,2020-02-16 15:17:42,marlys_mills,Twitter for iPhone,1229062303619932170,https://twitter.com/statuses/1229062303619932170
Must watch! Being Black in America & Bloomberg’s mistake.,bloomberg,2020-02-16 15:17:42,taozen,Twitter for iPad,1229062304664182784,https://twitter.com/statuses/1229062304664182784
🤣🤣🤣 Bloomberg wants to be the next victim of arkancide!,bloomberg,2020-02-16 15:17:43,PhdBubba,Twitter for iPhone,1229062304920227840,https://twitter.com/statuses/1229062304920227840
"@FoxNewsSunday As a #Warren2020 supporter, I like that she tried to diss her because it highlighted the media bias in coverage.  Moreover, Warren seems to be the only candidate willing to investigate, arrest, try, and imprison the IMPOTUS 45 & his co-conspirators, which scares them.","warren, #warren",2020-02-16 15:17:43,Kikoqua1990,Twitter for Android,1229062305175961601,https://twitter.com/statuses/1229062305175961601
"Tex’s parents have suddenly become very anti Bernie and pro Klobuchar (they were previously leaning Warren).
And now they’re sharing condescending boomer anti Bernie content to our family group chat :/
eg:","warren, klobuchar",2020-02-16 15:17:43,pewcubed,Twitter for iPhone,1229062305624854529,https://twitter.com/statuses/1229062305624854529
Russians posing as Greta Thunberg dupe Sanders in prank call: You are a sleeper agent of the KGB!  #news,sanders,2020-02-16 15:17:43,JodyField,Twibble.io,1229062306249740291,https://twitter.com/statuses/1229062306249740291
"Great take in why Bloomberg is more fashion statement than a real nominee threat. I would have gone further and said he not only has no chance of being President, he has no chance of uniting the Democrats in the extremely unlikely event they nominate him.",bloomberg,2020-02-16 15:17:45,JosephEToomey,Twitter Web App,1229062314466385920,https://twitter.com/statuses/1229062314466385920
"@amjoyshow WE Do not CARE.  Bloomberg is still better than Trump.  Take it from another NYer, we need a tough, well-connected thug to beat thug Trump & the Russian mob. Anyone who does not see that has no idea what we are up against. #AMJoy",bloomberg,2020-02-16 15:17:45,Reigart,Twitter Web App,1229062315817029638,https://twitter.com/statuses/1229062315817029638
Poor Joe Biden.  No one in his circle will tell him he’s pathetic. (Please don’t  confuse this as sympathy.),biden,2020-02-16 15:17:45,ToddPhi65946577,Twitter for iPhone,1229062316911661061,https://twitter.com/statuses/1229062316911661061
An execellent supplement to Dr. Kelleys piece on Bloombergs appeal to POC.,bloomberg,2020-02-16 15:17:46,heatheryatesphd,Twitter Web App,1229062317461114880,https://twitter.com/statuses/1229062317461114880
Buttigieg responds to Limbaugh: I love my husband,buttigieg,2020-02-16 15:17:46,DudekLinda,Twitter for iPad,1229062319113691137,https://twitter.com/statuses/1229062319113691137
"@MollyJongFast The media, particularly MSNBC played a role in this.  Do not let them off the hook.  They have been boosting Buttigieg and Sanders.","sanders, buttigieg",2020-02-16 15:17:46,catmarketer,Twitter Web App,1229062319587680256,https://twitter.com/statuses/1229062319587680256
"She is confident, competent and will do a great job for all of us as President. #AmyForAmerica #Klobuchar2020 
Full Klobuchar: Bloomberg just cant hide behind the airwaves  via @nbcnews","klobuchar, bloomberg, #klobuchar",2020-02-16 15:17:46,Rebecca_Baron1,Twitter Web Client,1229062321370271744,https://twitter.com/statuses/1229062321370271744
"#2020Campaign Searching and timely review of what we do and do not know about the sensational arrival of a South Bend Mayor on the national political scene, which suggests--I find the case convincing!--Pete Buttigieg is a CIA asset out to sabotage Bernie.",buttigieg,2020-02-16 15:17:47,JimFetzer,Twitter Web App,1229062321777016832,https://twitter.com/statuses/1229062321777016832
"Bloomberg is just another example of the old saying, ""Behind great wealth, are great crimes."" #AMJoy",bloomberg,2020-02-16 15:17:47,WiseGuyEddie,Twitter for Android,1229062322292838402,https://twitter.com/statuses/1229062322292838402
"Fareeds Take: Sanders magical thinking on climate
 Finally someone from CNN is being honest. #fromthehip",sanders,2020-02-16 15:17:48,CattleNut,Twitter for iPhone,1229062325849575425,https://twitter.com/statuses/1229062325849575425
@MattBruenig One thing you cannot do is tell Bloomberg how to spend his money! The great thing about him is that he is going to spend it regardless of who the Dem nominee is.,bloomberg,2020-02-16 15:17:48,jadedview69,Twitter Web App,1229062327149961216,https://twitter.com/statuses/1229062327149961216
@KellyannePolls goes on to praise Sanders. Bernie is the guy they want to run against.,sanders,2020-02-16 15:17:48,MichaelWitschel,Twitter for iPad,1229062327485583360,https://twitter.com/statuses/1229062327485583360
